id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3843305977,20150310,5561094.45,4,7.17,4531,1271440,1.2,0,3,4,9,8101,3528,1908,0,98131,47.6158,-122.3252,4991,707277
5936170019,20150927,3246274.77,4,2.17,13504,1399810,2.7,1,1,2,8,337,372,1992,0,98125,47.7529,-122.3399,3825,28293
5269855942,20141130,2641419.17,2,4.74,9770,1454754,2.0,0,0,5,5,948,1875,1975,1912,98140,47.6979,-121.8185,5788,737963
5015074186,20151023,627829.95,6,4.16,6561,1378136,3.3,1,4,2,12,5957,3586,1981,0,98074,47.3832,-122.4081,1311,870230
8554823830,20140823,4251220.68,2,6.55,1002,1344978,2.9,0,1,2,11,2774,19,2006,0,98020,47.4574,-122.0143,4582,122581
7348094797,20151128,5902617.56,0,0.36,8348,1065848,2.4,0,1,1,6,3823,1097,1996,0,98063,47.7687,-121.3342,6159,227611
5199726889,20151123,938478.35,5,4.61,11914,780045,3.1,0,0,1,10,1594,1837,1968,0,98089,47.4496,-121.9028,1507,747465
6506916142,20141216,3353273.06,8,7.72,2571,361683,2.6,0,1,1,10,9276,3074,2013,0,98053,47.444,-122.3065,2572,777814
4209409482,20150713,4729862.76,10,1.51,4609,1136916,1.5,1,0,4,4,9133,2378,1970,0,98079,47.2039,-122.2187,3496,648473
5090645655,20140709,4537467.69,0,5.71,9091,458075,2.2,0,2,1,3,4662,1246,2006,0,98067,47.3806,-122.4341,1645,273768
9478755506,20140205,562445.2,6,7.39,1086,89360,1.8,1,1,4,10,5750,2418,1974,0,98089,47.377,-121.8818,2238,507598
3860836122,20150109,1749241.34,0,4.14,7972,1231918,3.0,1,1,3,11,7921,1204,1908,0,98003,47.5779,-121.5954,894,167419
9209445962,20140624,2094231.83,5,1.97,2010,353161,2.3,1,3,4,6,8481,4715,1942,0,98070,47.4491,-122.2219,407,7245
6527429627,20140421,3862087.53,7,4.28,8473,704657,3.2,1,1,4,7,5427,3364,1983,0,98057,47.3975,-122.4889,2019,793729
5108958040,20140705,4023565.88,6,2.75,5940,79610,2.0,0,2,1,3,4779,1301,1911,0,98152,47.2316,-121.6744,3040,58384
1758733857,20140512,6262152.76,7,0.02,4495,592285,1.2,1,3,4,12,3192,4627,1952,0,98015,47.5321,-122.3939,1375,473970
4341062820,20140517,6713701.15,5,5.98,10586,474744,3.2,1,2,1,1,3035,728,1917,0,98184,47.3967,-122.2023,3606,775093
2453400211,20140402,6040985.01,8,0.74,959,1522570,1.7,1,3,1,10,2491,1929,2015,0,98096,47.5668,-121.5969,3258,156125
7846456776,20140801,6543096.54,5,7.26,7745,21685,1.4,0,1,4,9,6090,2186,1936,0,98010,47.4143,-121.3443,509,428784
1362107594,20140620,4925674.59,2,0.16,10476,1370186,1.5,1,0,5,11,2004,3275,1999,0,98148,47.5149,-122.2007,5058,58771
8765153332,20141031,683819.75,9,7.69,10679,408547,2.3,0,2,5,13,7376,1110,1901,0,98156,47.4944,-121.3604,878,244555
4728140086,20140228,6561539.91,0,4.98,11865,1523840,1.9,0,2,2,8,1657,3977,1915,0,98088,47.5757,-121.772,2394,398934
4973483687,20150727,6222508.78,2,3.67,8307,942679,1.1,1,4,1,13,8954,1621,1996,0,98164,47.7732,-121.5451,3659,842834
6517276511,20140514,5996746.9,9,3.23,10844,184727,2.4,0,0,4,6,7860,796,1999,0,98186,47.5971,-121.6972,825,594763
4098777393,20151226,3491480.04,8,3.65,1661,1516945,2.5,1,1,2,12,6999,4476,1908,2001,98166,47.2596,-121.3894,412,288100
4383245831,20141215,2523225.8,7,2.32,4005,173731,2.7,1,4,3,10,5828,2156,1980,0,98177,47.6846,-121.5863,765,759185
9642997169,20150804,6619425.78,0,2.83,7393,358102,3.4,1,0,2,4,4917,1674,1907,0,98174,47.514,-121.4773,4041,630766
2644438939,20151222,4100022.13,1,1.07,12580,1082531,3.1,0,3,4,7,2539,4565,1954,1948,98146,47.6925,-121.3258,5991,652845
7128765044,20150708,5608909.49,6,1.78,4845,1328883,2.1,1,3,2,12,6469,483,1906,0,98107,47.5325,-122.1087,5095,77136
4284293891,20150801,794096.84,9,5.93,10588,1600844,2.7,1,0,2,2,2102,3083,1997,0,98149,47.4698,-122.4004,6037,722330
1469539301,20140921,6071865.26,6,2.63,13347,630671,2.7,1,3,3,13,7694,4616,1934,0,98071,47.6013,-122.1273,2056,452987
3143228644,20140316,4230153.35,9,6.51,10960,1504284,1.2,0,2,4,6,1633,4137,1992,0,98026,47.6747,-122.3893,2570,485612
7610823913,20141027,4097361.33,8,1.19,10755,249031,1.8,1,2,5,4,1545,4538,1976,0,98045,47.3203,-121.4191,6173,53551
4054983522,20140820,4444365.71,6,3.8,9680,1472738,1.1,1,0,5,1,4551,2550,1972,0,98064,47.2599,-122.2588,556,832582
5763498293,20150104,7478683.63,8,6.45,7630,1001470,2.0,0,4,3,9,838,33,1964,0,98056,47.7267,-121.9767,6107,352202
6875114579,20140302,3622103.05,10,4.78,4820,1634608,2.3,0,0,3,5,4262,2480,1987,0,98014,47.3455,-121.4249,4649,328591
7244389077,20141112,6127502.36,4,1.12,5961,1039923,1.4,0,3,5,7,2927,4549,1982,0,98075,47.2157,-121.6244,1248,562377
4373638601,20140226,7992286.75,3,5.97,10239,1515158,3.2,0,1,3,9,409,295,1904,0,98012,47.304,-122.3477,819,217938
5182454271,20150914,5303135.87,4,3.66,3365,8000,1.2,0,2,2,3,8638,1956,1937,0,98101,47.3734,-121.6972,1556,651771
3294914486,20150728,4610269.74,6,0.26,12430,740610,1.9,1,3,4,6,9189,2742,1960,0,98184,47.7374,-121.6926,786,91780
1836993474,20151001,1433527.66,6,7.96,6368,1141791,2.8,0,2,2,3,7784,2097,2007,0,98089,47.27,-122.0434,2821,22197
7683660985,20141126,6718421.48,1,5.58,10465,1531639,2.2,0,2,3,4,4743,1952,1942,0,98057,47.7301,-121.6147,4959,296632
7109937135,20140725,7664229.61,4,3.24,7028,604271,2.3,1,2,2,6,8873,3386,1908,0,98076,47.6348,-121.9976,1256,653700
5600785072,20140521,6057984.01,0,7.57,5327,954861,2.0,0,4,4,12,9389,3545,1957,0,98157,47.5261,-122.1487,2842,288708
8387873011,20150218,6915352.2,0,5.96,2678,766112,2.1,1,2,3,11,1018,1532,1958,1901,98113,47.6887,-121.7959,1862,158559
7892735617,20150819,327560.61,3,4.41,563,1486771,1.3,1,2,2,9,4026,2836,2008,0,98110,47.2794,-121.8154,3849,522363
7119437106,20151104,6658093.8,8,4.76,12813,1499192,2.9,1,4,2,4,4314,4643,2010,0,98055,47.4486,-121.9957,2164,682665
5051057977,20151004,1644489.67,10,6.28,4724,650707,2.9,0,4,2,9,903,4753,1953,0,98005,47.6643,-122.041,2525,600049
1968428149,20140109,5576106.7,10,4.36,1432,981094,2.4,0,2,5,12,6122,22,1994,0,98027,47.7694,-121.9695,3855,602637
2296708777,20140212,6106107.54,0,4.42,10097,1632983,3.2,0,2,5,6,1245,2548,1960,0,98044,47.2117,-122.0619,595,564980
5329899705,20140402,4243883.84,3,5.93,7557,1091658,2.7,0,0,1,6,5698,2574,1957,0,98035,47.1972,-121.6397,4882,323538
1037845433,20140819,3204369.53,4,7.25,9747,1151936,1.1,1,2,3,11,6356,4212,1909,0,98198,47.275,-121.9423,588,728864
3974088936,20140901,7558496.18,6,4.45,8204,759339,1.2,1,1,4,11,435,1352,1919,0,98155,47.4417,-121.8506,4512,366682
4000193919,20151126,4735266.86,6,6.08,6453,1315144,2.0,1,4,5,7,8680,3663,2013,0,98033,47.6863,-121.6297,2650,428777
1916820993,20140902,844321.49,6,6.16,8875,1445932,3.2,1,3,5,6,4729,3111,2004,0,98139,47.329,-122.0031,1431,816597
2673690220,20150327,4033361.02,1,3.83,2447,317073,2.1,0,4,5,1,2314,72,1924,0,98004,47.7114,-122.418,4858,606772
1086045776,20150228,4155339.57,5,5.17,10641,1530328,1.7,0,1,4,10,1452,1821,1904,0,98023,47.6434,-122.4047,6001,87366
9834233755,20150901,6060936.66,6,2.57,2360,3364,2.0,0,4,4,1,8066,782,1904,0,98112,47.3963,-121.5256,2561,193416
7717530912,20140114,1068176.53,3,2.98,3716,756962,2.9,0,1,5,4,4065,3448,1965,0,98032,47.2412,-122.2802,2667,793638
2138744325,20140111,5152640.91,8,7.5,3492,761548,3.5,1,3,2,5,5764,1074,1993,0,98137,47.2595,-121.7128,6099,275170
2096873461,20141124,4281893.4,3,6.5,10145,1016816,2.8,0,0,3,4,7931,1499,1900,0,98075,47.6606,-121.5507,3599,103359
3545714356,20150209,529899.37,2,4.76,1361,1117468,3.1,0,4,2,3,5205,607,1908,0,98033,47.5743,-121.5994,2223,677702
5113640595,20151128,5385577.58,2,1.94,13308,111870,3.1,1,1,3,4,8745,1099,1996,0,98166,47.7393,-121.9308,1881,207206
6664461719,20140620,2910953.44,7,2.36,6777,1254752,1.3,1,0,5,4,5509,3139,1963,0,98025,47.6663,-122.0191,1448,469864
8416701155,20151105,2134956.38,3,6.38,4785,1154358,2.6,0,4,4,4,6609,4034,1911,0,98042,47.2386,-122.107,3911,522886
2792139867,20150701,5893278.02,5,1.41,7481,542534,1.5,1,0,2,5,589,3143,2004,0,98165,47.7236,-122.099,847,564061
9361438253,20151130,4848494.91,4,3.05,8949,247275,2.5,0,3,3,13,1301,4353,1971,0,98163,47.229,-121.9804,3498,734489
2836660499,20140926,972277.21,0,4.0,11969,1179749,2.7,0,0,2,7,3809,2119,1938,1908,98140,47.6687,-121.8821,3925,391441
1550798006,20141130,1179247.44,5,7.82,11373,900754,1.2,1,0,4,13,4177,4514,2001,0,98172,47.5194,-121.8497,1033,179717
9371807263,20150618,4194588.14,10,6.95,4709,428872,1.4,0,4,2,3,1230,2689,1923,0,98106,47.2786,-121.7418,1638,580895
3837880133,20140624,4180293.14,2,0.85,10049,912963,1.3,0,1,3,11,2650,3403,1902,0,98140,47.5462,-122.1949,522,513598
6993221359,20140607,823161.55,6,5.5,5978,888716,2.4,0,4,2,7,8852,2175,1941,0,98021,47.2501,-121.8457,3648,440112
7908902443,20150426,4447430.47,9,6.27,4022,1410853,1.6,1,2,4,1,4850,2503,1911,0,98187,47.519,-122.0043,503,320195
2664805975,20150423,5657477.56,5,2.18,8142,540243,3.1,0,4,1,8,7983,3655,2009,0,98106,47.685,-122.201,2911,702204
3714743503,20151124,7912975.45,2,3.78,806,1323441,1.2,0,4,1,9,3759,2450,1953,0,98088,47.4561,-121.4213,844,787703
4152537136,20140415,4386698.34,9,4.39,9187,908707,3.2,1,2,3,1,4203,4411,1991,0,98145,47.6093,-122.4339,4852,762988
9999734213,20150517,4265147.31,2,1.08,10727,983192,3.2,1,1,5,1,2090,3785,1938,1975,98165,47.6316,-122.3687,2299,567819
5997877355,20150829,2603719.7,5,2.28,8045,204425,2.6,1,0,5,9,8603,598,1928,0,98151,47.4059,-121.6961,4771,42487
2050057103,20140626,5939068.56,0,3.39,11022,1360802,2.9,1,2,2,12,6184,4496,2002,0,98173,47.4574,-122.4321,5181,264433
6400004929,20151011,6972798.01,9,1.29,11314,556045,2.6,1,1,3,8,6268,4384,1986,0,98188,47.5453,-121.3209,3607,550634
6071247866,20141021,4611600.34,0,0.24,2706,441193,2.9,1,1,3,4,1667,686,2003,0,98177,47.2848,-121.8865,5219,616465
1883312280,20150318,7214483.01,9,2.27,1841,58117,2.0,1,1,1,11,8855,305,1965,0,98027,47.1764,-122.4302,2933,414497
6711890718,20141215,990312.78,2,4.19,10826,587306,2.3,0,1,1,3,1056,2345,1900,0,98123,47.4883,-121.7324,1952,140400
5868745056,20140406,2565341.37,5,5.42,2337,669173,1.6,0,4,2,5,3584,3338,1980,0,98149,47.5779,-121.8925,4544,702186
4066527138,20140722,4096810.43,8,4.37,3485,861038,3.3,1,4,5,8,6506,948,2011,0,98050,47.7028,-121.4798,4279,706667
3947682358,20151130,5323020.54,8,6.89,10539,599133,2.1,0,1,4,3,6520,2366,2006,0,98110,47.3996,-122.0249,5582,83322
6189868699,20141011,7111712.94,10,5.08,12855,719187,2.0,1,0,4,4,377,2607,1949,0,98074,47.3053,-122.0391,3550,354599
1494529809,20140529,1449891.57,3,3.75,4260,1103157,3.2,1,4,2,1,3057,344,2015,0,98117,47.2272,-122.4686,918,406308
1863370080,20140211,289320.32,5,1.2,9190,204131,1.2,0,0,2,11,8573,1629,2004,0,98182,47.6318,-122.4822,2397,578833
7565253877,20141114,325949.2,1,5.56,6292,1564029,3.5,0,0,5,11,1039,3019,1964,0,98152,47.2404,-121.6989,4125,95387
1165526119,20151111,2370564.07,10,7.97,10817,130880,1.9,1,3,4,1,7872,2148,1986,1988,98154,47.3742,-122.3114,5904,604980
8467417900,20141019,2627773.3,10,4.98,6957,1166968,2.3,1,4,5,6,7000,4580,1900,0,98188,47.4934,-122.5018,4987,769019
1869511705,20140912,5820717.32,9,0.89,7074,23441,2.6,1,1,5,11,6392,1286,1907,0,98023,47.3757,-122.213,3473,526427
5044728836,20140817,2451968.75,10,1.82,7976,635917,3.0,0,4,5,9,8975,3658,1972,0,98116,47.7287,-122.4926,2248,416902
3419073360,20140604,3863636.2,0,7.78,2276,1572317,1.6,1,3,3,5,7932,1759,1902,0,98153,47.4472,-121.3172,2356,121504
6170336209,20151201,4503558.72,0,7.03,7080,1103542,1.2,0,4,3,8,9348,719,1949,0,98083,47.6871,-122.3431,4978,774375
6313302025,20140511,3497177.69,4,5.26,6325,944927,3.5,0,2,3,10,4691,2957,2014,0,98103,47.6514,-122.4161,3796,669772
9262613395,20150128,1544626.13,0,0.68,7499,1403045,3.0,1,3,3,3,2069,4638,1916,0,98112,47.207,-122.0124,1052,75574
1938650174,20140521,5353788.81,9,7.15,2599,1063315,1.8,1,3,3,5,8235,2778,1909,1917,98147,47.3292,-122.0368,5438,362751
7635968678,20150420,5075150.52,0,3.04,850,1080523,1.2,0,2,1,7,3598,2159,1904,0,98006,47.4638,-121.6313,2375,393019
4560797520,20140127,7188910.07,10,1.25,9058,603332,1.2,1,2,5,10,7104,2247,1976,0,98176,47.4933,-122.2654,4470,684223
9199153892,20150219,4603818.94,0,7.36,10412,452104,3.4,1,4,4,11,993,2690,1957,0,98178,47.4077,-121.727,4538,317171
9044533021,20140517,5597210.9,10,4.29,9627,50255,1.1,1,0,5,8,1815,2300,1982,0,98193,47.1985,-121.4909,5540,234525
1471197391,20140220,2527969.9,0,6.7,7526,1075806,3.1,0,2,4,4,1499,2470,1954,0,98103,47.5114,-121.8041,1179,497283
2061285018,20151219,1817251.43,9,3.69,9354,682799,1.4,0,2,1,4,8617,2902,2014,0,98055,47.2311,-121.686,2575,211518
6652602426,20150310,4835681.74,1,2.62,1275,1161664,1.0,0,2,3,3,3530,2819,1990,1967,98079,47.22,-122.3086,3355,578008
6883178236,20150804,703986.11,6,0.83,12702,138062,2.9,0,0,1,3,2299,3394,1980,0,98020,47.7459,-121.4644,2009,386816
4674071288,20151016,7116753.1,0,6.18,4833,259717,1.6,0,0,1,1,2568,2660,1923,0,98159,47.547,-121.4864,4176,408624
1041583283,20141215,4747646.72,1,4.96,7602,778631,1.6,0,2,2,6,7671,3579,1943,0,98178,47.2736,-122.0844,878,43201
6706542133,20140207,6778758.07,8,2.02,5466,347923,1.3,1,3,2,8,8480,2442,1985,1973,98185,47.6726,-122.4311,1845,262062
4566319542,20141213,2352599.79,1,5.73,8914,1425705,1.7,1,1,5,6,5764,1633,2009,0,98100,47.6384,-122.0119,5991,332996
7449049659,20150208,983988.72,6,1.15,6143,906120,1.2,1,0,3,4,1139,1788,1916,0,98035,47.2518,-121.3486,3396,300115
8076810431,20150608,2162902.43,5,2.14,1980,576587,2.0,0,4,4,12,5920,4448,1962,0,98161,47.5174,-122.3318,4599,862726
8543314717,20140910,1946436.82,6,3.45,593,941623,1.8,0,0,1,2,887,2862,1953,0,98040,47.5179,-122.2804,3834,283356
7784365339,20141010,1969385.43,6,8.0,2238,659127,3.0,0,1,1,13,7258,1206,1938,0,98127,47.7395,-122.0479,3839,107806
9992543289,20150908,3667985.86,2,1.15,10640,485256,2.6,0,2,5,1,6050,3269,2000,0,98129,47.7052,-121.3575,6165,556917
9873833476,20141126,1362061.34,8,7.96,3486,1040971,2.8,0,1,1,2,6577,2894,2009,0,98127,47.4219,-122.042,1444,364850
5337001273,20141225,4909273.97,9,1.63,10636,566831,2.0,1,0,3,2,8424,3515,1941,0,98087,47.3513,-121.4251,522,270944
9666276000,20150703,5100783.49,7,5.69,592,1427161,1.3,1,3,2,3,8388,4561,2009,0,98142,47.2444,-121.7554,4755,598567
6595925747,20150126,4486108.32,3,1.7,5451,1635037,1.5,0,4,5,5,4224,1916,1917,0,98074,47.379,-122.0022,4661,296586
2586337526,20140224,4078007.89,1,5.93,2761,949610,1.4,0,2,1,7,6502,4647,2012,0,98181,47.1943,-122.3132,3418,440538
8586470894,20151028,526181.96,2,7.04,12703,672758,2.5,0,4,5,7,4672,755,1969,0,98018,47.7244,-122.3414,1940,556222
4447854094,20141119,1489434.5,3,2.73,9563,1079704,1.8,1,0,1,8,7220,2824,1939,0,98165,47.42,-122.3212,4131,160372
2070970514,20151230,7315633.86,10,0.72,7120,1462268,3.0,1,3,4,10,2370,1649,1934,0,98029,47.3831,-122.0733,4144,203550
3632435059,20140710,5434648.07,4,1.54,2376,1037645,2.3,1,4,5,11,8160,4128,2010,0,98102,47.536,-122.3387,3427,420376
8600575168,20151203,5160313.7,0,0.19,691,1325774,1.4,1,1,1,10,5055,2304,1935,0,98185,47.4056,-122.4143,1876,861619
8676165728,20151016,5520472.16,6,6.38,11780,444340,2.7,0,1,5,9,5016,980,1956,0,98047,47.6081,-121.4872,1327,565975
9578975571,20140409,5834365.64,2,6.4,616,629903,2.3,1,4,3,4,6499,2224,1943,0,98020,47.5569,-121.4804,3075,860490
8340041937,20140722,351274.36,6,7.25,8624,1435164,3.1,1,1,3,8,990,3718,1999,0,98183,47.4802,-121.6901,5114,147338
3641672412,20140509,3505869.79,6,6.74,9999,236597,2.2,0,1,1,1,1679,4663,1927,0,98181,47.5514,-121.4579,5367,453932
2258058874,20141129,4328595.77,1,3.98,8433,911990,3.2,0,2,2,4,7719,1667,1904,0,98056,47.7356,-122.346,2734,686490
7796288173,20140408,5824412.17,3,0.84,6785,323972,1.8,0,4,1,6,1703,1125,1946,1967,98063,47.5082,-122.3925,4603,860739
1076459429,20140410,7257592.26,3,7.44,4987,710459,1.5,1,0,2,4,451,1974,1950,0,98161,47.717,-122.3338,1497,475373
2230259716,20140919,603028.27,7,7.85,6339,81750,2.1,1,4,3,6,5492,2307,2007,1932,98181,47.2985,-122.3994,1424,298000
8315193681,20140323,7661226.58,2,4.58,8717,1632682,1.8,0,3,2,6,2272,423,1968,0,98117,47.2417,-121.715,1036,268171
8368640934,20140702,602476.06,3,3.28,10482,404617,2.9,1,3,1,5,6026,986,1909,0,98038,47.2169,-121.7875,1754,810324
2423946988,20150615,2686412.29,5,6.03,7841,567857,1.9,0,1,3,7,2577,886,1948,1908,98008,47.1899,-121.4551,5113,366046
4473545051,20140524,6788348.4,4,4.98,1311,1514311,2.3,0,2,3,6,9218,2033,1901,0,98075,47.2919,-121.7475,1307,651500
6780084899,20151004,2490006.28,1,3.17,3884,443296,1.5,0,4,3,9,6995,3059,1960,0,98166,47.6785,-122.4853,712,191754
4737708622,20140411,3994568.05,8,2.69,1925,227431,2.5,1,0,5,4,2793,3769,1921,2008,98090,47.4891,-121.4411,5023,3406
5429712300,20141211,6489399.76,2,7.75,4535,584843,3.3,1,2,1,13,6855,787,2008,0,98171,47.4354,-121.7919,4670,179268
5068911179,20151108,7737922.7,3,1.26,12311,431526,1.2,1,4,4,4,6773,2567,1907,0,98061,47.3316,-121.4345,988,834050
5419133615,20151201,5000211.5,4,2.53,3230,1501088,1.4,1,1,5,8,8249,357,1988,0,98032,47.5643,-122.3866,4207,289058
4359417535,20141124,6103754.81,5,4.4,7367,737717,1.1,1,4,3,9,9296,1078,1931,0,98069,47.3649,-122.0145,4746,665487
7483440122,20141218,1180068.81,2,1.84,5949,1246062,1.4,1,0,2,3,4787,3895,1916,0,98048,47.4106,-122.1231,744,50693
6172336551,20141117,5232023.74,10,0.39,12777,146028,1.4,0,3,3,9,3099,2787,1987,0,98009,47.2855,-122.3809,1917,270663
3054872636,20140615,4639092.71,9,5.25,7382,888851,1.3,0,2,5,6,4513,4495,1936,0,98041,47.3889,-121.8973,4472,3938
2371756615,20140815,3390426.07,10,7.98,10133,812430,2.1,1,1,1,2,7017,1937,1931,0,98077,47.6218,-122.3972,6087,224299
9369562019,20140804,3459799.04,5,7.18,5576,450786,3.5,1,3,5,9,1104,4471,1921,0,98147,47.3539,-122.1952,4911,63176
3339616125,20150324,1846420.33,4,5.5,5588,622333,1.2,0,4,3,1,8943,3278,1982,0,98185,47.6079,-121.7571,1225,321763
6752852114,20150821,7102574.67,7,3.97,8335,1283597,1.7,1,3,1,4,2106,731,2013,0,98030,47.2216,-121.7303,5163,386816
3336473229,20140522,1128222.77,7,5.09,5831,200349,1.9,0,1,3,11,3564,2799,1902,0,98142,47.1904,-121.8804,1785,607061
6218003660,20151116,5602031.85,9,2.54,11476,1167380,2.6,0,1,3,9,2037,1046,1912,1993,98173,47.4408,-121.8055,5158,552240
6891862716,20150203,7290887.22,9,7.01,6162,332615,3.3,1,3,1,12,7382,692,1975,0,98156,47.7228,-121.8536,1883,140833
1104393264,20150408,6908257.69,2,7.47,5662,1318481,2.3,0,3,1,8,6783,4207,1955,0,98198,47.284,-121.86,3427,94033
3494658324,20150804,7718117.37,1,0.61,11027,1093250,3.0,1,0,3,6,5984,625,1902,1904,98122,47.4983,-122.4312,1923,266073
8753553107,20141005,5089168.99,9,2.12,12676,1492586,1.5,1,3,4,1,2835,310,1936,0,98075,47.6021,-121.903,1895,122906
7173180345,20140821,2604153.89,8,2.65,2457,1575043,2.4,1,4,1,9,6175,4004,1941,0,98088,47.7223,-121.7345,2211,813444
6712446297,20140501,7868524.48,8,6.95,8405,155150,1.5,1,1,4,6,887,4801,1936,0,98052,47.5252,-122.1746,2084,462455
2679302297,20141215,589501.78,4,3.01,8288,1235567,2.2,0,1,1,5,9340,1286,1986,0,98001,47.3327,-122.0867,3637,632771
3365811511,20140125,3796305.62,1,6.1,8514,454845,1.2,0,2,3,11,8593,4203,1960,0,98023,47.295,-121.4733,2577,686069
5183518046,20151001,5769043.34,4,2.13,7105,747352,2.9,0,3,2,10,5119,3172,1961,0,98051,47.5006,-121.9907,1430,810004
5715689847,20150816,1171928.7,8,6.87,4457,369725,1.5,0,0,1,5,6118,4558,2002,0,98185,47.416,-121.9102,2227,858182
9279015967,20140526,5058534.79,6,7.9,4131,46812,1.1,0,2,4,5,1168,3349,1945,0,98136,47.1998,-122.4507,1103,385766
8874611627,20151101,7366672.54,10,4.2,5787,1179656,1.9,1,1,1,2,4166,3695,2000,0,98194,47.5028,-121.9113,2253,728623
8500055786,20150926,408400.0,2,2.14,8874,601955,1.2,1,4,3,4,6977,4348,2001,0,98129,47.4013,-122.0638,6191,301036
1012373027,20150526,2857096.85,2,6.36,10180,211825,1.3,0,0,1,12,6862,2239,1964,0,98133,47.6211,-121.9018,2558,253118
2217714000,20140811,2188551.12,10,0.76,7472,1646789,2.5,0,4,4,11,4659,672,1956,0,98084,47.6933,-121.6811,5205,711791
8680455514,20141003,5648846.38,4,5.8,8262,1118066,3.5,1,1,5,10,3156,205,1927,0,98162,47.2459,-121.4862,1466,81841
5004350769,20140916,1154352.37,10,5.92,1305,846593,2.3,0,2,5,9,5295,1382,1926,0,98067,47.5497,-121.6605,3073,387479
8404753395,20150521,2174313.15,10,3.68,1264,279805,2.7,1,2,5,6,6635,1703,1995,0,98034,47.3007,-122.1566,6143,451886
3409013274,20140112,704012.93,5,4.82,10071,1209981,1.9,1,4,4,8,7531,1914,1943,0,98169,47.3551,-121.6539,4788,416147
2049202031,20151007,2947511.5,2,4.72,4583,316685,3.3,0,3,3,4,7745,3544,1930,0,98100,47.6671,-121.8546,1249,2219
9127759899,20150730,3316042.44,4,3.2,13226,492745,1.6,1,1,3,2,8960,753,1995,0,98165,47.2418,-121.6704,4990,640533
6204773182,20150815,1337414.4,9,5.69,9253,123649,2.7,0,4,3,2,5052,2975,1976,0,98005,47.2879,-122.3549,4981,510716
2041053404,20151025,2637040.83,7,7.28,6873,1557424,2.3,1,1,4,10,6427,3846,1986,0,98114,47.2857,-122.2076,2641,501330
8825902694,20151120,5971811.05,10,2.7,3423,553318,3.1,1,1,4,4,4096,4677,1940,0,98129,47.7336,-121.9743,3101,108775
5834375438,20140412,1792272.84,5,0.29,1224,943975,1.7,0,2,4,2,5690,2834,1914,0,98188,47.3064,-121.4312,486,635112
1391845559,20150506,5385111.95,0,5.68,996,1537203,1.4,0,2,1,3,7104,1095,1909,0,98104,47.5008,-121.5345,3991,528451
4381453072,20151226,2879842.79,9,0.86,12832,1304554,1.3,0,4,2,1,9029,4167,1989,0,98081,47.5638,-122.4791,1316,648307
2783315783,20140107,350506.77,8,1.61,8088,1394915,2.5,0,0,5,5,5116,66,1983,0,98021,47.6607,-122.3703,804,303588
7727836194,20140607,3273757.85,10,4.37,10455,895630,3.0,1,2,5,10,2342,2370,2007,0,98105,47.305,-122.0789,5993,326528
6420942585,20140706,1561207.57,6,3.39,13455,289451,2.0,0,4,3,9,880,1729,1944,0,98196,47.4469,-122.0132,2697,691954
1128230853,20151208,4788502.92,1,6.77,8328,1051225,2.6,0,3,4,6,7181,4816,1915,0,98150,47.3012,-122.0299,2794,322256
7970641597,20141101,4506010.45,9,6.9,3606,1458109,1.2,1,2,2,9,5619,3519,1957,0,98021,47.7057,-121.3749,2499,854552
9660994254,20151001,319877.51,3,6.87,6827,447075,3.4,0,3,2,2,6478,1133,1904,0,98083,47.6041,-122.2066,5258,130769
8426734354,20141125,3189743.85,8,1.41,6692,458729,3.0,0,0,2,9,2304,2758,1960,0,98130,47.6435,-122.1728,2219,311715
6184450243,20140417,4410534.72,2,3.82,3250,970685,2.6,1,4,5,2,8268,3665,2013,0,98054,47.6947,-122.5055,2474,596367
3088349818,20150914,1238156.15,7,3.59,12392,864258,1.1,1,4,2,3,7591,2527,1990,0,98190,47.6806,-122.4571,5309,854331
9865593291,20140808,6498052.97,0,3.55,12465,573525,2.1,1,3,1,7,1187,4019,1950,0,98113,47.6028,-121.7268,2923,342526
5474127169,20150801,3519445.82,5,1.4,8468,1433961,1.1,0,3,3,2,1542,2211,1920,0,98113,47.4173,-121.765,5327,735327
5416760799,20150404,7303223.5,2,3.04,5878,307896,3.5,1,3,1,5,8682,1651,1960,0,98174,47.4102,-122.0806,2359,422452
1348889366,20141018,807115.32,9,0.19,4174,1646562,1.2,0,2,5,11,7286,4131,1980,0,98186,47.1938,-122.0835,797,313789
3420571534,20151021,6227467.29,6,0.84,4243,885452,2.6,1,0,2,10,412,3149,1992,2002,98181,47.667,-121.5441,5109,576421
6654684382,20141003,5796472.45,5,4.07,10831,257668,3.4,0,4,3,5,4357,4751,1908,0,98064,47.5294,-121.7884,5096,435719
4397114510,20141203,562902.59,6,5.12,9252,1391474,1.5,1,1,1,5,4457,4347,1901,0,98164,47.6357,-121.6521,6031,240874
5536038880,20150117,792254.94,0,7.3,8212,399998,2.5,0,2,1,13,7212,1437,1905,0,98032,47.4227,-122.5029,581,417162
2061795533,20140816,1281054.6,7,4.51,10840,1503901,1.8,1,0,5,11,3849,177,1922,0,98035,47.6009,-121.7462,3951,259715
7105387827,20150211,7989643.67,10,0.02,9604,453662,1.3,0,1,3,4,6628,4271,1960,0,98196,47.2452,-122.1268,4689,158793
